"","n","B","Estruct","whichX","Edist","adjust","iterations","seed","Parameter","Measure","HOM","HC0","HC1","HC2","HC3","HC4","HC4m","HC5","HC0_fp","HC1_fp","HC2_fp","HC3_fp","HC4_fp","HC4m_fp","HC5_fp"
"94",250,"1 1 1 1 0 0","E1","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,716539135,"B3","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95",250,"1 1 1 1 0 0","E1","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,716539135,"B4","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96",250,"1 1 1 1 0 0","E1","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,716539135,"B0","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97",250,"1 1 1 1 0 0","E1","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,716539135,"B1","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"98",250,"1 1 1 1 0 0","E1","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,716539135,"B2","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"99",250,"1 1 1 1 0 0","E1","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,716539135,"B3","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"100",250,"1 1 1 1 0 0","E1","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,716539135,"B4","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101",500,"1 1 1 1 0 0","E1","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,908769345,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102",500,"1 1 1 1 0 0","E1","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,908769345,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103",500,"1 1 1 1 0 0","E1","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,908769345,"B2","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104",500,"1 1 1 1 0 0","E1","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,908769345,"B3","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105",500,"1 1 1 1 0 0","E1","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,908769345,"B4","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"106",500,"1 1 1 1 0 0","E1","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,908769345,"B0","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107",500,"1 1 1 1 0 0","E1","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,908769345,"B1","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"108",500,"1 1 1 1 0 0","E1","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,908769345,"B2","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"109",500,"1 1 1 1 0 0","E1","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,908769345,"B3","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"110",500,"1 1 1 1 0 0","E1","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,908769345,"B4","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"111",1000,"1 1 1 1 0 0","E1","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1022808534,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112",1000,"1 1 1 1 0 0","E1","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1022808534,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113",1000,"1 1 1 1 0 0","E1","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1022808534,"B2","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"114",1000,"1 1 1 1 0 0","E1","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1022808534,"B3","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115",1000,"1 1 1 1 0 0","E1","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1022808534,"B4","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"116",1000,"1 1 1 1 0 0","E1","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1022808534,"B0","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"117",1000,"1 1 1 1 0 0","E1","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1022808534,"B1","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"118",1000,"1 1 1 1 0 0","E1","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1022808534,"B2","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"119",1000,"1 1 1 1 0 0","E1","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1022808534,"B3","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"120",1000,"1 1 1 1 0 0","E1","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1022808534,"B4","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"121",25,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,14167139,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"122",25,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,14167139,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"123",25,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,14167139,"B2","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124",25,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,14167139,"B3","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"125",25,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,14167139,"B4","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"126",25,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,14167139,"B0","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"127",25,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,14167139,"B1","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"128",25,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,14167139,"B2","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"129",25,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,14167139,"B3","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"130",25,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,14167139,"B4","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131",50,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,687452238,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132",50,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,687452238,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"133",50,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,687452238,"B2","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"134",50,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,687452238,"B3","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"135",50,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,687452238,"B4","Size",1,1,1,1,0,0,0,0,1,1,1,0,0,0,0
"136",50,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,687452238,"B0","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"137",50,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,687452238,"B1","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"138",50,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,687452238,"B2","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"139",50,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,687452238,"B3","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"140",50,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,687452238,"B4","Power",1,1,1,1,0,0,0,0,1,1,1,0,0,0,0
"141",100,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,537046516,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"142",100,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,537046516,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143",100,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,537046516,"B2","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"144",100,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,537046516,"B3","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145",100,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,537046516,"B4","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"146",100,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,537046516,"B0","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"147",100,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,537046516,"B1","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"148",100,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,537046516,"B2","Power",1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"149",100,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,537046516,"B3","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"150",100,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,537046516,"B4","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"151",250,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,303879692,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"152",250,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,303879692,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"153",250,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,303879692,"B2","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"154",250,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,303879692,"B3","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"155",250,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,303879692,"B4","Size",0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
"156",250,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,303879692,"B0","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"157",250,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,303879692,"B1","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"158",250,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,303879692,"B2","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"159",250,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,303879692,"B3","Power",1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
"160",250,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,303879692,"B4","Power",0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
"161",500,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,957716087,"B0","Size",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"162",500,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,957716087,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163",500,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,957716087,"B2","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"164",500,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,957716087,"B3","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165",500,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,957716087,"B4","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"166",500,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,957716087,"B0","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"167",500,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,957716087,"B1","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"168",500,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,957716087,"B2","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"169",500,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,957716087,"B3","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"170",500,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,957716087,"B4","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"171",1000,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,263347448,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172",1000,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,263347448,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"173",1000,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,263347448,"B2","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"174",1000,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,263347448,"B3","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"175",1000,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,263347448,"B4","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"176",1000,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,263347448,"B0","Power",1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"177",1000,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,263347448,"B1","Power",1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"178",1000,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,263347448,"B2","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"179",1000,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,263347448,"B3","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"180",1000,"1 1 1 1 0 0","E2","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,263347448,"B4","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"181",25,"1 1 1 1 0 0","E3","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,858166609,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182",25,"1 1 1 1 0 0","E3","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,858166609,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183",25,"1 1 1 1 0 0","E3","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,858166609,"B2","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"184",25,"1 1 1 1 0 0","E3","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,858166609,"B3","Size",0,1,1,1,1,1,0,0,1,1,0,0,0,0,0
"185",25,"1 1 1 1 0 0","E3","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,858166609,"B4","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"186",25,"1 1 1 1 0 0","E3","T T T T T F","En","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,858166609,"B0","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
