"","X","IDVAR","step","n","B","Estructs","whichX","Edist","iterations","seed",".id","Adjustment","Beta","M.Coef","Var.Coef","M.sd_e","Var.sd_e","M.df","Var.df","M.B","Var.B","M.t","Var.t","M.lb","Var.lb","M.ub","Var.ub","M.captured","Var.captured","M.rejectNull","Var.rejectNull"
"9045",9045,1205,5,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,768684878,"E6","HC2","B4",-0.000693899,0.00828289,0.09002839,4.9e-05,495,0,0,0,1.964767992,0,-0.177578798,0.008467444,0.176191001,0.008476418,0.951,0.046645646,0.951,0.046645646
"9046",9046,1206,5,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,768684878,"E6","HC3","B0",0.979963892,0.925966506,0.935027655,0.0066881,495,0,1,0,1.964767992,0,-0.857148516,0.951887359,2.8170763,0.951681978,0.949,0.048447447,0.817,0.149660661
"9047",9047,1207,5,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,768684878,"E6","HC3","B1",1.020522197,0.722514104,0.827623197,0.005795185,495,0,1,0,1.964767992,0,-0.605565369,0.746280845,2.646609764,0.743489818,0.945,0.052027027,0.753,0.186177177
"9048",9048,1208,5,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,768684878,"E6","HC3","B2",0.993218553,0.046063223,0.213364492,0.000311938,495,0,1,0,1.964767992,0,0.574006828,0.046700041,1.412430277,0.047834763,0.949,0.048447447,0.008,0.007943944
"9049",9049,1209,5,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,768684878,"E6","HC3","B3",0.999216664,0.029925153,0.174109295,0.000751805,495,0,1,0,1.964767992,0,0.657132295,0.032990665,1.341301033,0.03266405,0.952,0.045741742,0,0
"9050",9050,1210,5,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,768684878,"E6","HC3","B4",-0.000693899,0.00828289,0.090620548,4.98e-05,495,0,0,0,1.964767992,0,-0.178742251,0.008470749,0.177354454,0.008479811,0.951,0.046645646,0.951,0.046645646
"9051",9051,1211,5,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,768684878,"E6","HC4","B0",0.979963892,0.925966506,0.923434219,0.006433727,495,0,1,0,1.964767992,0,-0.834370104,0.950979538,2.794297888,0.95062588,0.945,0.052027027,0.813,0.152183183
"9052",9052,1212,5,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,768684878,"E6","HC4","B1",1.020522197,0.722514104,0.815889211,0.005481804,495,0,1,0,1.964767992,0,-0.582510809,0.744976947,2.623555204,0.742374223,0.943,0.053804805,0.747,0.18918018
"9053",9053,1213,5,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,768684878,"E6","HC4","B2",0.993218553,0.046063223,0.210708959,0.000300844,495,0,1,0,1.964767992,0,0.579224334,0.0466588,1.407212772,0.04779035,0.947,0.050241241,0.007,0.006957958
"9054",9054,1214,5,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,768684878,"E6","HC4","B3",0.999216664,0.029925153,0.169522832,0.00065213,495,0,1,0,1.964767992,0,0.666143629,0.032648932,1.332289699,0.032236229,0.946,0.051135135,0,0
"9055",9055,1215,5,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,768684878,"E6","HC4","B4",-0.000693899,0.00828289,0.089577662,4.83e-05,495,0,0,0,1.964767992,0,-0.176693223,0.008465031,0.175305425,0.008473846,0.95,0.047547548,0.95,0.047547548
"9056",9056,1216,5,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,768684878,"E6","HC4m","B0",0.979963892,0.925966506,0.924922664,0.006467361,495,0,1,0,1.964767992,0,-0.837294553,0.951107899,2.797222337,0.950757189,0.946,0.051135135,0.813,0.152183183
"9057",9057,1217,5,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,768684878,"E6","HC4m","B1",1.020522197,0.722514104,0.81738559,0.005521053,495,0,1,0,1.964767992,0,-0.585450847,0.745145292,2.626495241,0.742508903,0.943,0.053804805,0.748,0.188684685
"9058",9058,1218,5,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,768684878,"E6","HC4m","B2",0.993218553,0.046063223,0.211051296,0.000302331,495,0,1,0,1.964767992,0,0.578551721,0.046664253,1.407885385,0.047796379,0.947,0.050241241,0.007,0.006957958
"9059",9059,1219,5,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,768684878,"E6","HC4m","B3",0.999216664,0.029925153,0.170097342,0.000663552,495,0,1,0,1.964767992,0,0.665014852,0.032686611,1.333418476,0.032286734,0.946,0.051135135,0,0
"9060",9060,1220,5,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,768684878,"E6","HC4m","B4",-0.000693899,0.00828289,0.089712079,4.85e-05,495,0,0,0,1.964767992,0,-0.17695732,0.008465759,0.175569523,0.008474597,0.95,0.047547548,0.95,0.047547548
"9061",9061,1221,5,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,768684878,"E6","HC5","B0",0.979963892,0.925966506,0.923434219,0.006433727,495,0,1,0,1.964767992,0,-0.834370104,0.950979538,2.794297888,0.95062588,0.945,0.052027027,0.813,0.152183183
"9062",9062,1222,5,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,768684878,"E6","HC5","B1",1.020522197,0.722514104,0.815889211,0.005481804,495,0,1,0,1.964767992,0,-0.582510809,0.744976947,2.623555204,0.742374223,0.943,0.053804805,0.747,0.18918018
"9063",9063,1223,5,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,768684878,"E6","HC5","B2",0.993218553,0.046063223,0.210708959,0.000300844,495,0,1,0,1.964767992,0,0.579224334,0.0466588,1.407212772,0.04779035,0.947,0.050241241,0.007,0.006957958
"9064",9064,1224,5,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,768684878,"E6","HC5","B3",0.999216664,0.029925153,0.169522832,0.00065213,495,0,1,0,1.964767992,0,0.666143629,0.032648932,1.332289699,0.032236229,0.946,0.051135135,0,0
"9065",9065,1225,5,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,768684878,"E6","HC5","B4",-0.000693899,0.00828289,0.089577662,4.83e-05,495,0,0,0,1.964767992,0,-0.176693223,0.008465031,0.175305425,0.008473846,0.95,0.047547548,0.95,0.047547548
"11026",11026,1226,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E0","HC0","B0",0.99802959,0.059831678,0.240073058,0.000102853,995,0,1,0,1.96235103,0,0.526921977,0.059934281,1.469137204,0.060521216,0.942,0.054690691,0.01,0.00990991
"11027",11027,1227,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E0","HC0","B1",1.001348938,0.042449168,0.206241566,8.55e-05,995,0,1,0,1.96235103,0,0.596630589,0.043079947,1.406067287,0.042476933,0.951,0.046645646,0.002,0.001997998
"11028",11028,1228,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E0","HC0","B2",1.000637749,0.002567858,0.052696525,5.7e-06,995,0,1,0,1.96235103,0,0.897228669,0.002580949,1.10404683,0.002598636,0.965,0.033808809,0,0
"11029",11029,1229,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E0","HC0","B3",0.999011439,0.001818412,0.042263251,1.12e-05,995,0,1,0,1.96235103,0,0.916076105,0.00186265,1.081946772,0.001860167,0.952,0.045741742,0,0
"11030",11030,1230,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E0","HC0","B4",0.000722522,0.000505033,0.022502941,8.59e-07,995,0,0,0,1.96235103,0,-0.043436148,0.000506524,0.044881192,0.000510155,0.955,0.043018018,0.955,0.043018018
"11031",11031,1231,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E0","HC1","B0",0.99802959,0.059831678,0.240675501,0.00010337,995,0,1,0,1.96235103,0,0.525739773,0.059935535,1.470319408,0.060523943,0.942,0.054690691,0.011,0.01088989
"11032",11032,1232,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E0","HC1","B1",1.001348938,0.042449168,0.206759111,8.59e-05,995,0,1,0,1.96235103,0,0.595614983,0.043082358,1.407082893,0.042477831,0.952,0.045741742,0.002,0.001997998
"11033",11033,1233,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E0","HC1","B2",1.000637749,0.002567858,0.052828763,5.72e-06,995,0,1,0,1.96235103,0,0.896969173,0.002581037,1.104306326,0.002598768,0.965,0.033808809,0,0
"11034",11034,1234,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E0","HC1","B3",0.999011439,0.001818412,0.042369307,1.12e-05,995,0,1,0,1.96235103,0,0.915867986,0.00186287,1.082154891,0.00186038,0.953,0.044835836,0,0
"11035",11035,1235,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E0","HC1","B4",0.000722522,0.000505033,0.022559411,8.63e-07,995,0,0,0,1.96235103,0,-0.04354696,0.000506536,0.044992005,0.000510177,0.956,0.042106106,0.956,0.042106106
"11036",11036,1236,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E0","HC2","B0",0.99802959,0.059831678,0.240925019,0.000104025,995,0,1,0,1.96235103,0,0.525250132,0.059934902,1.470809049,0.060529621,0.942,0.054690691,0.011,0.01088989
"11037",11037,1237,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E0","HC2","B1",1.001348938,0.042449168,0.207084596,8.68e-05,995,0,1,0,1.96235103,0,0.594976268,0.043092073,1.407721608,0.042475053,0.952,0.045741742,0.002,0.001997998
"11038",11038,1238,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E0","HC2","B2",1.000637749,0.002567858,0.052881091,5.75e-06,995,0,1,0,1.96235103,0,0.896866486,0.002581109,1.104409012,0.0025989,0.966,0.032876877,0,0
"11039",11039,1239,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E0","HC2","B3",0.999011439,0.001818412,0.04259423,1.17e-05,995,0,1,0,1.96235103,0,0.915426606,0.001864385,1.082596271,0.001862261,0.953,0.044835836,0,0
"11040",11040,1240,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E0","HC2","B4",0.000722522,0.000505033,0.022575527,8.66e-07,995,0,0,0,1.96235103,0,-0.043578586,0.000506547,0.045023631,0.000510189,0.956,0.042106106,0.956,0.042106106
"11041",11041,1241,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E0","HC3","B0",0.99802959,0.059831678,0.241786472,0.000105253,995,0,1,0,1.96235103,0,0.523559659,0.059935234,1.472499522,0.060538745,0.942,0.054690691,0.011,0.01088989
"11042",11042,1242,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E0","HC3","B1",1.001348938,0.042449168,0.207941286,8.83e-05,995,0,1,0,1.96235103,0,0.593295142,0.043105528,1.409402734,0.042472699,0.954,0.043927928,0.002,0.001997998
"11043",11043,1243,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E0","HC3","B2",1.000637749,0.002567858,0.053066872,5.81e-06,995,0,1,0,1.96235103,0,0.896501918,0.002581267,1.10477358,0.002599173,0.966,0.032876877,0,0
"11044",11044,1244,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E0","HC3","B3",0.999011439,0.001818412,0.042935951,1.23e-05,995,0,1,0,1.96235103,0,0.914756031,0.0018665,1.083266846,0.001864694,0.956,0.042106106,0,0
"11045",11045,1245,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E0","HC3","B4",0.000722522,0.000505033,0.022648563,8.73e-07,995,0,0,0,1.96235103,0,-0.043721908,0.000506569,0.045166952,0.000510223,0.957,0.041192192,0.957,0.041192192
"11046",11046,1246,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E0","HC4","B0",0.99802959,0.059831678,0.240260659,0.000103102,995,0,1,0,1.96235103,0,0.526553839,0.059934593,1.469505342,0.060522818,0.942,0.054690691,0.01,0.00990991
"11047",11047,1247,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E0","HC4","B1",1.001348938,0.042449168,0.206426866,8.58e-05,995,0,1,0,1.96235103,0,0.596266965,0.043082559,1.406430911,0.042476484,0.952,0.045741742,0.002,0.001997998
"11048",11048,1248,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E0","HC4","B2",1.000637749,0.002567858,0.052737223,5.71e-06,995,0,1,0,1.96235103,0,0.897148805,0.002580979,1.104126693,0.002598694,0.965,0.033808809,0,0
"11049",11049,1249,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E0","HC4","B3",0.999011439,0.001818412,0.042335565,1.13e-05,995,0,1,0,1.96235103,0,0.915934199,0.001863005,1.082088678,0.00186061,0.953,0.044835836,0,0
"11050",11050,1250,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E0","HC4","B4",0.000722522,0.000505033,0.022518952,8.6e-07,995,0,0,0,1.96235103,0,-0.043467566,0.000506526,0.044912611,0.000510166,0.956,0.042106106,0.956,0.042106106
"11051",11051,1251,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E0","HC4m","B0",0.99802959,0.059831678,0.240448708,0.000103353,995,0,1,0,1.96235103,0,0.52618482,0.059934893,1.469874361,0.060524451,0.942,0.054690691,0.01,0.00990991
"11052",11052,1252,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E0","HC4m","B1",1.001348938,0.042449168,0.206612804,8.61e-05,995,0,1,0,1.96235103,0,0.595902089,0.043085231,1.406795787,0.042476012,0.952,0.045741742,0.002,0.001997998
"11053",11053,1253,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E0","HC4m","B2",1.000637749,0.002567858,0.052777979,5.72e-06,995,0,1,0,1.96235103,0,0.897068827,0.002581009,1.104206672,0.002598753,0.965,0.033808809,0,0
"11054",11054,1254,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E0","HC4m","B3",0.999011439,0.001818412,0.04240838,1.14e-05,995,0,1,0,1.96235103,0,0.915791311,0.001863374,1.082231566,0.001861067,0.953,0.044835836,0,0
"11055",11055,1255,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E0","HC4m","B4",0.000722522,0.000505033,0.022534984,8.62e-07,995,0,0,0,1.96235103,0,-0.043499027,0.000506527,0.044944072,0.000510177,0.956,0.042106106,0.956,0.042106106
"11056",11056,1256,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E0","HC5","B0",0.99802959,0.059831678,0.240260659,0.000103102,995,0,1,0,1.96235103,0,0.526553839,0.059934593,1.469505342,0.060522818,0.942,0.054690691,0.01,0.00990991
"11057",11057,1257,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E0","HC5","B1",1.001348938,0.042449168,0.206426866,8.58e-05,995,0,1,0,1.96235103,0,0.596266965,0.043082559,1.406430911,0.042476484,0.952,0.045741742,0.002,0.001997998
"11058",11058,1258,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E0","HC5","B2",1.000637749,0.002567858,0.052737223,5.71e-06,995,0,1,0,1.96235103,0,0.897148805,0.002580979,1.104126693,0.002598694,0.965,0.033808809,0,0
"11059",11059,1259,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E0","HC5","B3",0.999011439,0.001818412,0.042335565,1.13e-05,995,0,1,0,1.96235103,0,0.915934199,0.001863005,1.082088678,0.00186061,0.953,0.044835836,0,0
"11060",11060,1260,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E0","HC5","B4",0.000722522,0.000505033,0.022518952,8.6e-07,995,0,0,0,1.96235103,0,-0.043467566,0.000506526,0.044912611,0.000510166,0.956,0.042106106,0.956,0.042106106
"11061",11061,1261,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E1","HC0","B0",0.99639817,0.08594699,0.288918123,0.000156217,995,0,1,0,1.96235103,0,0.429439393,0.08604118,1.563356947,0.08705593,0.94,0.056456456,0.063,0.05909009
"11062",11062,1262,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E1","HC0","B1",1.002375811,0.063257064,0.252628009,0.000135406,995,0,1,0,1.96235103,0,0.506630977,0.06426722,1.498120644,0.063289754,0.951,0.046645646,0.025,0.024399399
"11063",11063,1263,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E1","HC0","B2",1.000873671,0.00384997,0.064536357,9.01e-06,995,0,1,0,1.96235103,0,0.874230684,0.003873949,1.127516658,0.00389542,0.957,0.041192192,0,0
"11064",11064,1264,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E1","HC0","B3",0.998485162,0.002737271,0.051737978,1.74e-05,995,0,1,0,1.96235103,0,0.896957087,0.002806388,1.100013237,0.00280179,0.951,0.046645646,0,0
"11065",11065,1265,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E1","HC0","B4",0.001032498,0.000756311,0.027554867,1.34e-06,995,0,0,0,1.96235103,0,-0.053039823,0.000758326,0.055104819,0.000764595,0.953,0.044835836,0.953,0.044835836
"11066",11066,1266,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E1","HC1","B0",0.99639817,0.08594699,0.289643139,0.000157002,995,0,1,0,1.96235103,0,0.428016659,0.08604293,1.564779682,0.087060226,0.941,0.055574575,0.063,0.05909009
"11067",11067,1267,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E1","HC1","B1",1.002375811,0.063257064,0.253261957,0.000136086,995,0,1,0,1.96235103,0,0.505386948,0.064271067,1.499364673,0.063291148,0.952,0.045741742,0.025,0.024399399
"11068",11068,1268,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E1","HC1","B2",1.000873671,0.00384997,0.064698306,9.06e-06,995,0,1,0,1.96235103,0,0.873912885,0.003874096,1.127834458,0.003895622,0.957,0.041192192,0,0
"11069",11069,1269,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E1","HC1","B3",0.998485162,0.002737271,0.05186781,1.74e-05,995,0,1,0,1.96235103,0,0.896702311,0.00280673,1.100268013,0.00280212,0.951,0.046645646,0,0
"11070",11070,1270,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E1","HC1","B4",0.001032498,0.000756311,0.027624013,1.34e-06,995,0,0,0,1.96235103,0,-0.053175512,0.000758344,0.055240509,0.000764628,0.953,0.044835836,0.953,0.044835836
"11071",11071,1271,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E1","HC2","B0",0.99639817,0.08594699,0.289927305,0.000157846,995,0,1,0,1.96235103,0,0.427459025,0.086040616,1.565337315,0.087069037,0.941,0.055574575,0.063,0.05909009
"11072",11072,1272,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E1","HC2","B1",1.002375811,0.063257064,0.253635361,0.000137244,995,0,1,0,1.96235103,0,0.504654199,0.064284562,1.500097423,0.063286568,0.952,0.045741742,0.025,0.024399399
"11073",11073,1273,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E1","HC2","B2",1.000873671,0.00384997,0.064762491,9.1e-06,995,0,1,0,1.96235103,0,0.87378693,0.003874188,1.127960413,0.003895847,0.957,0.041192192,0,0
"11074",11074,1274,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E1","HC2","B3",0.998485162,0.002737271,0.052141743,1.81e-05,995,0,1,0,1.96235103,0,0.896164759,0.002809185,1.100805566,0.002804742,0.952,0.045741742,0,0
"11075",11075,1275,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E1","HC2","B4",0.001032498,0.000756311,0.027643744,1.35e-06,995,0,0,0,1.96235103,0,-0.053214232,0.000758367,0.055279228,0.000764641,0.953,0.044835836,0.953,0.044835836
"11076",11076,1276,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E1","HC3","B0",0.99639817,0.08594699,0.290947303,0.00015954,995,0,1,0,1.96235103,0,0.425457431,0.086039566,1.56733891,0.087083137,0.945,0.052027027,0.064,0.059963964
"11077",11077,1277,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E1","HC3","B1",1.002375811,0.063257064,0.254658496,0.000139216,995,0,1,0,1.96235103,0,0.502646448,0.064303742,1.502105173,0.06328258,0.953,0.044835836,0.026,0.025349349
"11078",11078,1278,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E1","HC3","B2",1.000873671,0.00384997,0.064990116,9.19e-06,995,0,1,0,1.96235103,0,0.873340251,0.003874427,1.128407092,0.003896287,0.957,0.041192192,0,0
"11079",11079,1279,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E1","HC3","B3",0.998485162,0.002737271,0.052558475,1.9e-05,995,0,1,0,1.96235103,0,0.895346985,0.002812539,1.10162334,0.002808161,0.955,0.043018018,0,0
"11080",11080,1280,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E1","HC3","B4",0.001032498,0.000756311,0.027733172,1.36e-06,995,0,0,0,1.96235103,0,-0.053389721,0.000758408,0.055454717,0.000764689,0.954,0.043927928,0.954,0.043927928
"11081",11081,1281,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E1","HC4","B0",0.99639817,0.08594699,0.289140358,0.000156561,995,0,1,0,1.96235103,0,0.42900329,0.086041289,1.56379305,0.087058468,0.941,0.055574575,0.063,0.05909009
"11082",11082,1282,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E1","HC4","B1",1.002375811,0.063257064,0.252849435,0.000135792,995,0,1,0,1.96235103,0,0.506196462,0.06427096,1.49855516,0.063288987,0.951,0.046645646,0.025,0.024399399
"11083",11083,1283,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E1","HC4","B2",1.000873671,0.00384997,0.06458622,9.03e-06,995,0,1,0,1.96235103,0,0.874132837,0.003873995,1.127614506,0.003895514,0.957,0.041192192,0,0
"11084",11084,1284,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E1","HC4","B3",0.998485162,0.002737271,0.051826183,1.75e-05,995,0,1,0,1.96235103,0,0.896783999,0.002806962,1.100186326,0.002802412,0.951,0.046645646,0,0
"11085",11085,1285,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E1","HC4","B4",0.001032498,0.000756311,0.027574471,1.34e-06,995,0,0,0,1.96235103,0,-0.053078293,0.00075833,0.055143289,0.00076461,0.953,0.044835836,0.953,0.044835836
"11086",11086,1286,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E1","HC4m","B0",0.99639817,0.08594699,0.289363104,0.000156908,995,0,1,0,1.96235103,0,0.428566185,0.086041378,1.564230155,0.08706105,0.941,0.055574575,0.063,0.05909009
"11087",11087,1287,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E1","HC4m","B1",1.002375811,0.063257064,0.253071597,0.000136184,995,0,1,0,1.96235103,0,0.505760501,0.064274783,1.49899112,0.063288182,0.952,0.045741742,0.025,0.024399399
"11088",11088,1288,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E1","HC4m","B2",1.000873671,0.00384997,0.064636154,9.05e-06,995,0,1,0,1.96235103,0,0.874034848,0.003874041,1.127712495,0.003895608,0.957,0.041192192,0,0
"11089",11089,1289,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E1","HC4m","B3",0.998485162,0.002737271,0.051914991,1.77e-05,995,0,1,0,1.96235103,0,0.896609726,0.002807557,1.100360599,0.002803052,0.952,0.045741742,0,0
"11090",11090,1290,6,1000,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","En",1000,888859888,"E1","HC4m","B4",0.001032498,0.000756311,0.027594101,1.34e-06,995,0,0,0,1.96235103,0,-0.053116815,0.000758334,0.055181812,0.000764625,0.953,0.044835836,0.953,0.044835836
