"","n","B","Estruct","whichX","Edist","adjust","iterations","seed","Parameter","Measure","HOM","HC0","HC1","HC2","HC3"
"1161",100,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,306981482,"B0","Size",0.053,0.068,0.065,0.065,0.057
"1162",100,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,306981482,"B1","Size",0.061,0.074,0.068,0.063,0.054
"1163",100,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,306981482,"B2","Size",0.05,0.057,0.053,0.05,0.044
"1164",100,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,306981482,"B3","Size",0.04,0.066,0.06,0.052,0.04
"1165",100,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,306981482,"B4","Size",0.05,0.072,0.063,0.062,0.052
"1166",100,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,306981482,"B0","Power",0.138,0.173,0.164,0.159,0.145
"1167",100,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,306981482,"B1","Power",0.154,0.194,0.183,0.18,0.151
"1168",100,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,306981482,"B2","Power",0.939,0.941,0.932,0.929,0.921
"1169",100,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,306981482,"B3","Power",0.983,0.982,0.981,0.978,0.967
"1170",100,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,306981482,"B4","Power",0.05,0.072,0.063,0.062,0.052
"1171",250,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,1011400655,"B0","Size",0.041,0.05,0.048,0.046,0.044
"1172",250,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,1011400655,"B1","Size",0.045,0.05,0.048,0.047,0.045
"1173",250,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,1011400655,"B2","Size",0.051,0.05,0.047,0.046,0.044
"1174",250,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,1011400655,"B3","Size",0.057,0.069,0.069,0.068,0.061
"1175",250,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,1011400655,"B4","Size",0.06,0.057,0.054,0.053,0.05
"1176",250,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,1011400655,"B0","Power",0.235,0.279,0.273,0.271,0.257
"1177",250,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,1011400655,"B1","Power",0.317,0.34,0.331,0.328,0.323
"1178",250,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,1011400655,"B2","Power",1,1,1,1,1
"1179",250,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,1011400655,"B3","Power",1,0.999,0.999,0.998,0.998
"1180",250,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,1011400655,"B4","Power",0.06,0.057,0.054,0.053,0.05
"1181",500,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,372435881,"B0","Size",0.04,0.043,0.041,0.041,0.04
"1182",500,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,372435881,"B1","Size",0.042,0.044,0.042,0.042,0.04
"1183",500,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,372435881,"B2","Size",0.058,0.054,0.053,0.052,0.051
"1184",500,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,372435881,"B3","Size",0.046,0.054,0.054,0.052,0.048
"1185",500,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,372435881,"B4","Size",0.046,0.047,0.046,0.046,0.045
"1186",500,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,372435881,"B0","Power",0.449,0.479,0.475,0.473,0.467
"1187",500,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,372435881,"B1","Power",0.547,0.559,0.553,0.55,0.538
"1188",500,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,372435881,"B2","Power",1,1,1,1,1
"1189",500,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,372435881,"B3","Power",1,1,1,1,1
"1190",500,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,372435881,"B4","Power",0.046,0.047,0.046,0.046,0.045
"1191",1000,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,463904873,"B0","Size",0.033,0.046,0.046,0.046,0.046
"1192",1000,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,463904873,"B1","Size",0.036,0.036,0.036,0.035,0.035
"1193",1000,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,463904873,"B2","Size",0.053,0.061,0.06,0.06,0.059
"1194",1000,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,463904873,"B3","Size",0.054,0.051,0.051,0.051,0.048
"1195",1000,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,463904873,"B4","Size",0.052,0.049,0.049,0.049,0.048
"1196",1000,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,463904873,"B0","Power",0.731,0.746,0.745,0.745,0.744
"1197",1000,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,463904873,"B1","Power",0.825,0.834,0.834,0.833,0.826
"1198",1000,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,463904873,"B2","Power",1,1,1,1,1
"1199",1000,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,463904873,"B3","Power",1,1,1,1,1
"1200",1000,"1 1 1 1 0 0","E5","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,463904873,"B4","Power",0.052,0.049,0.049,0.049,0.048
"1201",25,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,913854106,"B0","Size",0.047,0.084,0.047,0.043,0.021
"1202",25,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,913854106,"B1","Size",0.047,0.092,0.048,0.038,0.018
"1203",25,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,913854106,"B2","Size",0.048,0.094,0.062,0.056,0.026
"1204",25,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,913854106,"B3","Size",0.057,0.111,0.072,0.053,0.017
"1205",25,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,913854106,"B4","Size",0.046,0.078,0.054,0.044,0.026
"1206",25,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,913854106,"B0","Power",0.053,0.094,0.058,0.046,0.022
"1207",25,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,913854106,"B1","Power",0.048,0.093,0.059,0.045,0.02
"1208",25,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,913854106,"B2","Power",0.139,0.232,0.181,0.166,0.108
"1209",25,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,913854106,"B3","Power",0.158,0.312,0.262,0.212,0.109
"1210",25,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,913854106,"B4","Power",0.046,0.078,0.054,0.044,0.026
"1211",50,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,823228438,"B0","Size",0.05,0.069,0.054,0.052,0.038
"1212",50,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,823228438,"B1","Size",0.05,0.077,0.063,0.057,0.038
"1213",50,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,823228438,"B2","Size",0.048,0.071,0.056,0.052,0.037
"1214",50,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,823228438,"B3","Size",0.051,0.074,0.058,0.047,0.033
"1215",50,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,823228438,"B4","Size",0.037,0.052,0.038,0.035,0.027
"1216",50,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,823228438,"B0","Power",0.052,0.085,0.068,0.063,0.042
"1217",50,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,823228438,"B1","Power",0.064,0.086,0.069,0.065,0.048
"1218",50,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,823228438,"B2","Power",0.206,0.266,0.244,0.235,0.196
"1219",50,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,823228438,"B3","Power",0.3,0.434,0.405,0.375,0.292
"1220",50,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,823228438,"B4","Power",0.037,0.052,0.038,0.035,0.027
"1221",100,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,566861316,"B0","Size",0.055,0.062,0.058,0.054,0.042
"1222",100,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,566861316,"B1","Size",0.053,0.065,0.054,0.049,0.036
"1223",100,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,566861316,"B2","Size",0.058,0.064,0.056,0.056,0.049
"1224",100,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,566861316,"B3","Size",0.055,0.066,0.059,0.054,0.037
"1225",100,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,566861316,"B4","Size",0.053,0.052,0.046,0.046,0.04
"1226",100,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,566861316,"B0","Power",0.065,0.088,0.081,0.08,0.065
"1227",100,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,566861316,"B1","Power",0.08,0.088,0.084,0.083,0.07
"1228",100,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,566861316,"B2","Power",0.379,0.422,0.403,0.395,0.375
"1229",100,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,566861316,"B3","Power",0.504,0.586,0.576,0.565,0.508
"1230",100,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,566861316,"B4","Power",0.053,0.052,0.046,0.046,0.04
"1231",250,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,432709714,"B0","Size",0.062,0.07,0.069,0.068,0.067
"1232",250,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,432709714,"B1","Size",0.069,0.071,0.068,0.065,0.06
"1233",250,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,432709714,"B2","Size",0.06,0.063,0.058,0.057,0.05
"1234",250,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,432709714,"B3","Size",0.06,0.06,0.057,0.051,0.048
"1235",250,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,432709714,"B4","Size",0.067,0.068,0.065,0.064,0.063
"1236",250,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,432709714,"B0","Power",0.083,0.103,0.098,0.097,0.095
"1237",250,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,432709714,"B1","Power",0.12,0.136,0.133,0.133,0.125
"1238",250,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,432709714,"B2","Power",0.718,0.735,0.729,0.729,0.726
"1239",250,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,432709714,"B3","Power",0.873,0.877,0.875,0.867,0.855
"1240",250,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,432709714,"B4","Power",0.067,0.068,0.065,0.064,0.063
"1241",500,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,307727048,"B0","Size",0.034,0.041,0.041,0.04,0.038
"1242",500,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,307727048,"B1","Size",0.043,0.047,0.045,0.044,0.042
"1243",500,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,307727048,"B2","Size",0.052,0.049,0.049,0.048,0.046
"1244",500,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,307727048,"B3","Size",0.039,0.048,0.048,0.046,0.044
"1245",500,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,307727048,"B4","Size",0.043,0.039,0.037,0.037,0.037
"1246",500,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,307727048,"B0","Power",0.114,0.145,0.141,0.14,0.138
"1247",500,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,307727048,"B1","Power",0.156,0.161,0.16,0.158,0.154
"1248",500,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,307727048,"B2","Power",0.947,0.946,0.945,0.945,0.945
"1249",500,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,307727048,"B3","Power",0.991,0.983,0.983,0.983,0.981
"1250",500,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,307727048,"B4","Power",0.043,0.039,0.037,0.037,0.037
"1251",1000,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,138477873,"B0","Size",0.043,0.045,0.045,0.044,0.043
"1252",1000,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,138477873,"B1","Size",0.051,0.046,0.046,0.046,0.042
"1253",1000,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,138477873,"B2","Size",0.048,0.052,0.051,0.051,0.05
"1254",1000,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,138477873,"B3","Size",0.041,0.046,0.045,0.043,0.043
"1255",1000,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,138477873,"B4","Size",0.043,0.043,0.043,0.043,0.043
"1256",1000,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,138477873,"B0","Power",0.186,0.219,0.215,0.215,0.215
"1257",1000,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,138477873,"B1","Power",0.269,0.281,0.277,0.277,0.276
"1258",1000,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,138477873,"B2","Power",0.998,0.998,0.998,0.998,0.998
"1259",1000,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,138477873,"B3","Power",1,1,1,1,1
"1260",1000,"1 1 1 1 0 0","E6","T T T T T F","Et","HOM HC0 HC1 HC2 HC3",1000,138477873,"B4","Power",0.043,0.043,0.043,0.043,0.043
